StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
4	South Lake A	30/07/18	1200	Chloride		E	22.2		unknown_replace_later	42290
4	South Lake A	14/08/18	1200	Chloride		E	21.9		unknown_replace_later	42312
4	South Lake A	14/08/18	1220	Chloride		H	18		unknown_replace_later	42313
4	South Lake A	27/08/18	1145	Chloride		E	24.7	2	unknown_replace_later	42351
4	South Lake A	27/08/18	1200	Chloride		H	17.2		unknown_replace_later	42352
4	South Lake A	17/09/18	1150	Chloride		E	25		unknown_replace_later	42392
4	South Lake A	17/09/18	1210	Chloride		H	23.3		unknown_replace_later	42393
4	South Lake A	10/10/18	1145	Chloride		U	26.6		unknown_replace_later	42411
4	South Lake A	23/05/18	1250	Chlorophyll-a		U	8.99		unknown_replace_later	41310
4	South Lake A	12/06/18	1033	Chlorophyll-a		E	0.8		unknown_replace_later	41328
4	South Lake A	20/06/18	1147	Chlorophyll-a		E	6.25		unknown_replace_later	41347
4	South Lake A	13/07/18	1230	Chlorophyll-a		U	3.11		unknown_replace_later	41389
4	South Lake A	31/07/18	1303	Chlorophyll-a		U	1.95		unknown_replace_later	41412
4	South Lake A	14/08/18	1153	Chlorophyll-a		E	2.89		unknown_replace_later	41431
4	South Lake A	24/08/18	1324	Chlorophyll-a		E	9.67		unknown_replace_later	41457
4	South Lake A	20/09/18	1128	Chlorophyll-a		U	11.12		unknown_replace_later	41489
4	South Lake A	26/10/18	1135	Chlorophyll-a		U	12.25		unknown_replace_later	41509
